Reference Number,Easting,Northing,Number of Vehicles,Number of Casualties,Accident Date,Time (24hr),1st Road Class,Road Surface,Lighting Conditions,Weather Conditions,Casualty Class,Casualty Severity,Sex of Casualty,Age of Casualty,Type of Vehicle
130067622,430712,432523,1,1,14/02/2013,1530,3,1,1,1,3,3,1,66,9
130067762,436237,434927,1,1,14/02/2013,1630,6,1,1,1,3,2,1,17,9
130067784,440309,433088,2,2,12/02/2013,1620,6,1,1,1,1,3,1,34,9
130067784,440309,433088,2,2,12/02/2013,1620,6,1,1,1,2,3,2,61,9
130068791,429569,431559,1,1,15/02/2013,955,6,1,1,1,3,3,2,14,9
130068795,426208,427499,1,2,15/02/2013,815,4,1,1,1,1,3,2,23,9
130068795,426208,427499,1,2,15/02/2013,815,4,1,1,1,3,3,1,11,9
130069083,429754,438947,2,1,14/02/2013,725,3,1,7,1,1,3,1,32,1
130069572,426810,438007,2,1,01/02/2013,1840,3,1,4,1,1,3,1,46,1
130070011,421015,434297,3,5,16/02/2013,100,3,2,4,1,1,2,1,32,9
130070011,421015,434297,3,5,16/02/2013,100,3,2,4,1,1,3,1,30,9
130070011,421015,434297,3,5,16/02/2013,100,3,2,4,1,2,2,2,29,9
130070011,421015,434297,3,5,16/02/2013,100,3,2,4,1,2,3,1,32,9
130070011,421015,434297,3,5,16/02/2013,100,3,2,4,1,2,3,1,22,9
130070587,421430,434933,3,1,16/02/2013,935,6,1,1,1,1,3,1,24,3
130070908,431020,429739,1,1,16/02/2013,1653,6,1,1,1,3,3,1,7,9
130071518,430256,433230,1,1,17/02/2013,405,6,1,4,1,3,3,2,24,8
130071664,424552,427287,1,1,17/02/2013,813,3,1,1,1,1,3,1,33,9
130071827,431886,435601,2,4,16/02/2013,1540,6,1,1,1,1,3,1,31,9
130071827,431886,435601,2,4,16/02/2013,1540,6,1,1,1,2,3,2,29,9
130071827,431886,435601,2,4,16/02/2013,1540,6,1,1,1,2,3,1,6,9
130071827,431886,435601,2,4,16/02/2013,1540,6,1,1,1,2,3,2,8,9
130072352,432098,436050,1,1,17/02/2013,1730,6,1,4,1,3,2,2,71,9
130072371,430526,435156,2,2,17/02/2013,1525,3,1,1,1,1,3,1,44,9
130072371,430526,435156,2,2,17/02/2013,1525,3,1,1,1,1,3,1,23,9
130072845,431693,428635,2,2,14/02/2013,1730,6,1,7,1,2,3,2,31,9
130072845,431693,428635,2,2,14/02/2013,1730,6,1,7,1,2,3,2,66,9
130072940,427170,432529,2,1,15/02/2013,625,6,1,4,1,1,3,1,43,1
130073976,428070,434995,1,1,16/02/2013,1305,6,1,1,1,3,3,2,6,19
130074043,426943,435423,2,2,18/02/2013,1600,6,1,1,1,1,3,1,72,9
130074043,426943,435423,2,2,18/02/2013,1600,6,1,1,1,2,3,2,67,9
130074662,440437,447814,2,1,19/02/2013,540,3,4,6,1,1,3,1,55,9
130075443,421554,428496,2,1,19/02/2013,1600,3,1,1,1,1,3,1,39,1
130075670,420899,434507,3,3,19/02/2013,1415,3,1,1,1,1,3,1,45,9
130075670,420899,434507,3,3,19/02/2013,1415,3,1,1,1,1,3,1,53,9
130075670,420899,434507,3,3,19/02/2013,1415,3,1,1,1,1,3,1,63,9
130076068,430851,434075,2,1,19/02/2013,828,3,1,1,1,1,3,1,31,9
130076512,431436,431610,3,2,19/02/2013,1405,6,1,1,1,1,3,1,51,20
130076512,431436,431610,3,2,19/02/2013,1405,6,1,1,1,1,3,1,36,9
130076827,431577,434395,1,1,20/02/2013,1050,6,1,1,1,3,2,2,83,9
130076936,435252,434799,2,2,20/02/2013,1206,6,1,1,1,1,3,2,45,9
130076936,435252,434799,2,2,20/02/2013,1206,6,1,1,1,2,3,2,23,9
130077474,429105,432195,1,1,20/02/2013,2140,6,1,4,1,3,3,1,18,9
130079025,427498,425494,1,1,01/01/2013,1810,3,1,4,1,3,2,1,13,9
130079516,431796,434655,1,1,04/02/2013,1558,6,1,1,1,3,3,2,65,11
130079762,430840,433466,1,1,21/02/2013,2035,6,1,4,1,2,3,2,19,11
130080201,435342,433563,2,1,21/02/2013,1226,3,1,1,1,1,2,1,83,9
130080444,431888,435603,1,1,22/02/2013,1605,6,1,1,1,3,2,1,6,9
130081189,442641,442325,2,3,23/02/2013,927,2,1,1,1,1,2,2,46,9
130081189,442641,442325,2,3,23/02/2013,927,2,1,1,1,2,3,2,28,9
130081189,442641,442325,2,3,23/02/2013,927,2,1,1,1,1,3,1,57,9
130081286,421295,434448,1,1,22/02/2013,2134,6,1,7,1,2,3,1,40,11
130081344,431098,431388,1,1,22/02/2013,1555,6,1,1,1,2,3,2,55,11
130081466,434410,434384,2,1,23/02/2013,1420,3,1,1,1,2,3,2,29,9
130082905,431983,435510,2,1,26/02/2013,1730,6,1,4,1,2,3,2,19,9
130082952,426934,433758,1,1,23/02/2013,1430,3,1,1,1,3,3,2,15,9
130083213,422001,446005,2,1,17/02/2013,1720,3,1,7,1,1,2,1,17,3
130083221,422575,435470,2,1,23/02/2013,120,6,1,7,1,1,3,1,18,9
130083228,423083,437688,1,1,24/02/2013,330,3,1,7,1,1,2,1,34,9
130083944,425683,442995,2,1,25/02/2013,915,3,2,1,1,1,3,1,43,3
130084030,436450,435091,2,1,25/02/2013,1129,6,2,1,1,1,3,1,20,3
130084674,427660,436648,2,1,25/02/2013,1630,3,1,1,1,1,3,1,60,1
130084707,428962,433918,2,1,25/02/2013,1925,6,1,7,1,1,3,1,54,9
130084731,431777,435548,1,1,25/02/2013,1920,3,1,7,1,3,3,2,38,9
130084743,436442,428445,1,1,25/02/2013,1633,3,1,1,1,3,3,1,36,9
130084778,432525,427558,1,1,25/02/2013,1832,3,2,4,8,1,3,2,21,3
130084973,430092,435421,2,2,25/02/2013,2245,6,1,4,1,1,3,2,21,9
130084973,430092,435421,2,2,25/02/2013,2245,6,1,4,1,1,3,1,19,5
130086154,427995,436018,2,1,25/02/2013,1700,6,1,7,1,1,3,1,20,1
130087484,436158,434705,2,1,26/02/2013,1839,6,1,4,1,1,3,1,38,9
130087769,430857,428647,1,1,27/02/2013,1600,6,1,1,1,3,3,1,6,9
130087921,445376,431631,1,1,27/02/2013,1728,3,1,4,1,1,2,1,39,4
130088202,432274,435064,2,3,27/02/2013,2015,4,1,4,1,1,3,2,36,9
130088202,432274,435064,2,3,27/02/2013,2015,4,1,4,1,2,3,2,41,9
130088202,432274,435064,2,3,27/02/2013,2015,4,1,4,1,2,3,2,39,9
130088740,432348,433686,2,1,28/02/2013,725,3,1,7,1,1,3,1,29,1
130089176,436104,435588,2,1,28/02/2013,1150,3,1,1,1,1,3,1,38,1
130089273,427221,430682,2,1,21/04/2013,1540,1,1,1,1,1,3,1,25,9
130089485,420352,434253,1,1,28/02/2013,1553,6,1,1,1,3,3,2,11,9
130089616,428908,435509,1,1,28/02/2013,1725,3,1,4,1,3,2,1,19,9
130089729,431878,435391,2,1,28/02/2013,1835,6,1,4,1,1,3,1,43,9
130089804,432283,435048,2,1,28/02/2013,1843,4,1,4,1,1,2,1,20,2
130089835,429587,430994,2,1,28/02/2013,1712,6,1,7,1,1,3,2,40,9
130089893,430089,431278,1,1,28/02/2013,2109,6,1,4,1,3,3,2,57,9
130090039,430443,433718,1,1,28/02/2013,2200,6,1,7,1,2,3,2,17,11
130090045,430660,433926,2,4,28/02/2013,2245,6,1,4,1,1,3,1,36,8
130090045,430660,433926,2,4,28/02/2013,2245,6,1,4,1,2,3,1,27,8
130090045,430660,433926,2,4,28/02/2013,2245,6,1,4,1,2,3,2,23,8
130090045,430660,433926,2,4,28/02/2013,2245,6,1,4,1,2,3,1,35,8
130090640,433915,428883,2,1,01/03/2013,1000,6,1,1,1,1,3,1,50,19
130090846,430327,433897,1,1,28/02/2013,1705,6,1,7,1,3,3,1,31,9
130091158,436598,434722,1,1,01/03/2013,1545,6,1,1,1,3,2,2,3,9
130091378,429104,433566,2,1,01/03/2013,1430,3,1,1,1,1,3,1,22,9
130091406,430619,433724,2,1,28/02/2013,1215,6,1,1,1,1,3,2,29,9
130091781,431599,434009,3,3,01/03/2013,1955,6,1,7,1,1,3,2,30,9
130091781,431599,434009,3,3,01/03/2013,1955,6,1,7,1,2,3,1,31,9
130091781,431599,434009,3,3,01/03/2013,1955,6,1,7,1,2,3,1,45,9
130092046,431918,428283,2,2,02/03/2013,810,1,1,1,1,1,3,1,75,9
130092046,431918,428283,2,2,02/03/2013,810,1,1,1,1,2,3,1,71,9
130092983,420672,440782,2,2,02/03/2013,1805,6,1,4,1,1,3,1,22,9
130092983,420672,440782,2,2,02/03/2013,1805,6,1,4,1,2,3,2,50,9
130093162,429935,433739,1,1,02/03/2013,2223,6,1,4,1,3,2,1,20,8
130093361,427620,436156,1,1,02/03/2013,2155,6,1,7,1,3,2,2,22,9
130093478,444812,432308,2,1,02/03/2013,557,2,1,6,1,1,3,1,21,9
130093488,430304,427708,3,2,22/02/2013,2130,6,1,4,1,1,3,1,28,9
130093488,430304,427708,3,2,22/02/2013,2130,6,1,4,1,2,3,1,22,9
130093736,430949,433298,2,1,02/03/2013,1720,6,1,7,1,2,3,2,27,9
130093805,428789,429724,3,5,03/03/2013,1110,3,1,1,1,1,3,1,47,9
130093805,428789,429724,3,5,03/03/2013,1110,3,1,1,1,1,3,1,37,9
130093805,428789,429724,3,5,03/03/2013,1110,3,1,1,1,2,3,1,17,9
130093805,428789,429724,3,5,03/03/2013,1110,3,1,1,1,2,3,1,13,9
130093805,428789,429724,3,5,03/03/2013,1110,3,1,1,1,2,3,2,56,9
130093954,428523,426060,2,1,03/03/2013,1240,3,1,1,1,1,3,1,41,1
130094059,423717,433428,1,1,03/03/2013,1445,4,1,1,1,1,2,1,49,5
130094287,427374,438198,2,3,03/03/2013,245,6,1,4,1,1,2,1,30,9
130094287,427374,438198,2,3,03/03/2013,245,6,1,4,1,1,3,1,32,9
130094287,427374,438198,2,3,03/03/2013,245,6,1,4,1,2,2,1,46,9
130094305,427625,435964,1,1,03/03/2013,1450,6,1,1,1,2,3,2,71,11
130094653,429054,435490,2,1,03/03/2013,1300,6,1,1,1,1,3,1,57,8
130095803,428558,431429,2,1,04/03/2013,1633,3,1,1,1,1,3,1,31,9
130095818,440394,428712,2,1,04/03/2013,1510,6,1,1,1,1,3,2,49,9
130095875,429720,431856,1,2,04/03/2013,1725,6,1,7,1,1,3,2,40,9
130095875,429720,431856,1,2,04/03/2013,1725,6,1,7,1,2,3,1,48,9
130095996,428908,433397,5,1,04/03/2013,1845,3,1,7,1,1,3,2,29,9
130096040,441175,431252,2,2,04/03/2013,1905,4,1,7,1,1,3,1,34,9
130096040,441175,431252,2,2,04/03/2013,1905,4,1,7,1,1,3,2,61,9
130096565,424793,438954,2,2,05/03/2013,805,6,1,1,1,1,3,1,26,9
130096565,424793,438954,2,2,05/03/2013,805,6,1,1,1,1,3,1,44,9
130097393,421016,434481,2,1,05/03/2013,1325,4,1,1,1,1,3,1,75,9
130097439,430701,439040,2,1,25/02/2013,1718,3,1,7,1,1,3,2,22,9
130097611,430922,426526,2,1,05/03/2013,1609,1,1,1,1,1,3,1,36,9
130097661,436013,429013,3,1,05/03/2013,1748,6,1,7,1,1,3,1,19,3
130098364,428588,435664,1,1,04/03/2013,1800,6,1,7,1,3,3,1,65,9
130098441,421066,434250,2,3,05/03/2013,1930,3,1,7,7,1,3,1,25,9
130098441,421066,434250,2,3,05/03/2013,1930,3,1,7,7,2,3,2,56,9
130098441,421066,434250,2,3,05/03/2013,1930,3,1,7,7,2,3,2,20,9
130099158,431093,433464,2,2,06/03/2013,1500,6,1,1,1,1,3,1,37,9
130099158,431093,433464,2,2,06/03/2013,1500,6,1,1,1,2,3,2,50,9
130099261,422483,428694,1,1,06/03/2013,1515,6,1,1,1,3,3,1,2,19
130099277,431311,428960,2,5,06/03/2013,1624,6,2,1,1,1,3,2,37,9
130099277,431311,428960,2,5,06/03/2013,1624,6,2,1,1,2,3,1,71,9
130099277,431311,428960,2,5,06/03/2013,1624,6,2,1,1,2,3,1,5,9
130099277,431311,428960,2,5,06/03/2013,1624,6,2,1,1,2,3,1,3,9
130099277,431311,428960,2,5,06/03/2013,1624,6,2,1,1,2,3,2,1,9
130099346,430737,435032,2,1,06/03/2013,1745,6,1,7,1,1,3,1,34,3
130100761,431971,425549,2,2,07/03/2013,1442,1,1,1,1,1,3,1,46,19
130100761,431971,425549,2,2,07/03/2013,1442,1,1,1,1,2,3,1,22,19
130100919,430437,436612,2,1,07/03/2013,1915,4,2,4,2,1,3,1,28,1
130100931,423604,434588,2,1,07/03/2013,1945,4,2,4,2,1,3,1,32,1
130101556,432510,427410,1,1,08/03/2013,855,3,2,1,4,1,3,2,18,9
130101727,428935,440181,3,1,08/03/2013,1040,6,2,1,2,1,3,2,82,9
130101808,428405,434382,2,1,08/03/2013,645,6,2,7,2,1,3,1,31,1
130103433,420195,445412,1,1,09/03/2013,910,6,1,1,1,3,3,2,76,9
130103476,427295,436692,1,1,09/03/2013,1920,6,2,4,2,3,3,2,23,9
130103649,431520,435143,3,1,09/03/2013,1440,3,2,1,1,1,3,1,30,1
130103898,438322,430246,2,1,09/03/2013,1910,3,1,7,1,1,3,2,31,9
130104012,430683,432924,2,1,09/03/2013,2040,6,1,7,1,1,3,2,30,9
130104174,422298,433422,2,2,09/03/2013,2056,4,2,4,2,1,3,1,32,9
130104174,422298,433422,2,2,09/03/2013,2056,4,2,4,2,2,3,2,63,9
130104305,430343,433408,1,1,10/03/2013,430,6,1,7,1,3,3,1,34,9
130104306,429561,434801,1,1,10/03/2013,18,3,2,4,1,3,3,2,23,9
130104328,427910,438509,3,1,09/03/2013,1020,3,1,1,1,2,3,2,12,9
130104330,429704,431074,2,1,09/03/2013,1245,6,1,1,1,1,3,1,24,9
130104728,432154,436139,2,1,10/03/2013,1025,6,1,1,1,1,3,2,21,9
130104868,432619,433819,2,3,10/03/2013,1350,3,1,1,1,1,3,1,50,11
130104868,432619,433819,2,3,10/03/2013,1350,3,1,1,1,1,2,2,44,9
130104868,432619,433819,2,3,10/03/2013,1350,3,1,1,1,2,3,1,13,9
130104878,428571,431522,2,1,10/03/2013,1100,3,1,1,1,1,2,1,54,4
130105735,436816,442441,1,1,11/03/2013,730,3,4,7,3,1,3,2,57,9
130106485,426956,427620,2,2,09/03/2013,850,4,2,1,2,1,3,2,34,9
130106485,426956,427620,2,2,09/03/2013,850,4,2,1,2,2,3,1,36,9
130107172,431272,428910,2,1,12/03/2013,745,6,2,1,1,2,3,2,59,8
130107674,430418,433774,1,1,12/03/2013,1125,6,1,1,1,2,3,1,76,11
130107691,431849,435655,1,1,12/03/2013,930,3,1,1,1,3,3,2,27,9
130107964,433533,429821,1,1,12/03/2013,1320,3,1,1,1,1,3,1,33,21
130108403,421615,434392,2,1,12/03/2013,1805,6,2,4,1,1,2,1,29,1
130108534,428433,434998,2,1,12/03/2013,2127,6,1,4,1,1,3,2,24,1
130108975,428099,434508,2,1,13/03/2013,900,6,1,1,1,1,3,1,29,1
130109291,431107,433568,2,1,12/03/2013,1555,3,1,1,1,1,3,1,49,9
130109315,425185,441146,2,2,12/03/2013,2320,6,1,6,1,1,3,1,31,9
130109315,425185,441146,2,2,12/03/2013,2320,6,1,6,1,1,3,1,43,9
130110399,429051,433853,2,1,14/03/2013,700,6,2,7,1,1,3,1,45,10
130110485,426137,439013,1,1,13/03/2013,1725,6,2,7,2,2,3,1,4,11
130111343,425614,436979,1,1,14/03/2013,1020,6,1,1,1,3,3,1,71,9
130111586,429396,430167,2,1,13/03/2013,2105,3,1,4,1,1,3,1,15,90
130111778,431021,430778,2,2,14/03/2013,1905,6,2,4,1,1,3,1,19,9
130111778,431021,430778,2,2,14/03/2013,1905,6,2,4,1,2,3,2,19,9
130111892,436819,433733,1,1,14/03/2013,2140,3,1,7,1,3,3,1,19,9
130112789,428493,431575,2,1,15/03/2013,1230,3,2,1,2,1,3,1,43,9
130113041,424032,437714,2,2,15/03/2013,1515,3,2,1,2,1,3,1,25,9
130113041,424032,437714,2,2,15/03/2013,1515,3,2,1,2,1,3,2,47,9
130113131,430120,432112,3,1,12/03/2013,1000,3,1,1,1,1,3,1,41,9
130113344,430230,432037,1,1,15/03/2013,1220,3,1,1,1,2,3,2,88,11
130113354,422006,433110,3,1,15/03/2013,1925,6,2,4,1,1,2,1,17,9
130113708,434397,429264,1,2,15/03/2013,2340,3,1,7,1,3,2,1,44,9
130113708,434397,429264,1,2,15/03/2013,2340,3,1,7,1,1,3,1,41,9
130113783,430758,432131,1,1,16/03/2013,246,6,2,4,2,1,3,1,24,9
130114373,429030,426420,3,1,15/03/2013,1706,1,2,7,1,1,3,2,47,9
130114698,424894,434427,1,1,16/03/2013,1605,3,2,1,1,3,3,1,22,4
130114717,427611,441659,2,1,16/03/2013,1614,6,1,1,1,1,3,1,38,1
130114919,430399,430964,2,4,16/03/2013,1650,1,1,1,1,1,3,1,60,9
130114919,430399,430964,2,4,16/03/2013,1650,1,1,1,1,1,3,2,35,9
130114919,430399,430964,2,4,16/03/2013,1650,1,1,1,1,2,3,1,20,9
130114919,430399,430964,2,4,16/03/2013,1650,1,1,1,1,2,3,2,63,9
130115312,430876,433470,1,1,17/03/2013,520,6,1,4,1,3,3,1,19,9
130115828,430419,432800,2,1,17/03/2013,720,3,1,7,1,1,3,1,43,9
130115852,430413,433399,2,1,16/03/2013,410,6,1,7,1,1,3,1,50,9
130115949,434452,433722,2,1,17/03/2013,1550,4,2,1,2,1,3,2,53,9
130117012,422567,434006,1,1,18/03/2013,1005,3,2,1,2,1,3,1,30,9
130117376,432513,427343,1,1,18/03/2013,1420,3,2,1,1,1,3,1,81,9
130117394,429053,435489,2,3,18/03/2013,1343,6,2,1,3,1,3,2,25,9
130117394,429053,435489,2,3,18/03/2013,1343,6,2,1,3,1,3,2,66,9
130117394,429053,435489,2,3,18/03/2013,1343,6,2,1,3,2,3,2,67,9
130117602,435811,428220,2,1,18/03/2013,1613,3,2,1,2,2,3,1,63,9
130117604,428792,435158,2,1,18/03/2013,1640,6,1,1,1,1,3,1,22,9
130118337,431108,432098,2,1,19/03/2013,714,6,2,7,1,1,3,1,28,5
130118533,431996,435866,3,2,19/03/2013,1210,3,1,1,1,1,3,1,26,19
130118533,431996,435866,3,2,19/03/2013,1210,3,1,1,1,1,3,2,24,9
130119149,431310,428971,2,1,19/03/2013,1720,6,1,7,1,1,3,1,17,1
130119656,428431,432937,2,2,19/03/2013,1030,4,1,1,1,1,3,2,45,9
130119656,428431,432937,2,2,19/03/2013,1030,4,1,1,1,1,3,1,23,19
130120823,420944,439955,1,1,20/03/2013,810,6,1,1,1,3,3,2,12,9
130120895,428174,433507,2,1,20/03/2013,1830,3,1,7,1,1,3,1,38,9
130121259,432029,435866,2,2,19/03/2013,1145,3,1,1,1,1,3,2,32,9
130121259,432029,435866,2,2,19/03/2013,1145,3,1,1,1,1,3,2,56,9
130121300,435241,434791,2,1,21/03/2013,720,3,1,7,1,1,3,1,11,1
130121785,419226,441801,1,1,21/03/2013,1105,3,1,1,1,2,3,2,60,11
130122078,424703,434439,1,1,21/03/2013,1445,6,1,1,1,1,3,1,24,9
130122269,422872,439313,2,1,21/03/2013,1620,6,1,1,1,1,2,1,54,4
130122295,426301,436948,1,1,21/03/2013,1344,6,1,1,1,2,3,2,52,11
130122503,428687,434941,2,1,21/03/2013,1705,6,2,7,1,1,3,1,23,9
130122506,426226,431883,3,4,21/03/2013,2004,3,1,4,1,1,3,1,19,9
130122506,426226,431883,3,4,21/03/2013,2004,3,1,4,1,1,3,2,22,9
130122506,426226,431883,3,4,21/03/2013,2004,3,1,4,1,2,3,2,20,9
130122506,426226,431883,3,4,21/03/2013,2004,3,1,4,1,2,3,2,53,9
130122958,421920,441439,1,1,22/03/2013,620,3,3,7,3,1,3,1,41,21
130122966,435387,439092,1,1,22/03/2013,842,6,3,1,6,1,3,1,48,9
130124072,434037,429880,1,1,22/03/2013,2135,1,2,4,3,1,3,1,22,9
130124336,425390,435035,2,1,23/03/2013,1052,6,3,1,1,1,3,1,33,19
130124856,428663,434609,2,2,23/03/2013,1820,6,1,7,1,2,3,2,31,9
130124856,428663,434609,2,2,23/03/2013,1820,6,1,7,1,2,3,1,29,9
130125785,423724,434194,1,2,23/03/2013,1800,6,2,7,1,3,3,2,25,9
130125785,423724,434194,1,2,23/03/2013,1800,6,2,7,1,3,3,1,24,9
130126263,426989,439939,2,2,25/03/2013,810,3,2,1,1,1,3,2,23,9
130126263,426989,439939,2,2,25/03/2013,810,3,2,1,1,1,3,2,28,9
130126271,430697,439058,2,1,25/03/2013,810,3,1,1,1,1,3,1,37,3
130126669,432858,435378,2,1,25/03/2013,1050,6,2,1,1,1,3,2,27,9
130127297,435320,425910,2,1,20/03/2013,1754,1,1,7,1,1,3,2,39,9
130127387,435810,436647,1,1,25/03/2013,1622,3,1,1,1,3,2,1,14,9
130127630,434406,425881,2,1,26/03/2013,103,1,1,4,4,1,3,1,27,9
130127852,429095,438842,1,1,18/03/2013,1100,6,1,1,1,2,3,2,25,8
130127990,423756,428064,2,1,26/03/2013,525,1,2,7,9,1,3,1,29,9
130128164,428433,428719,1,1,23/03/2013,30,3,3,4,6,1,3,1,45,9
130128616,430002,434155,1,1,14/03/2013,1630,3,1,1,1,3,3,1,17,9
130128796,428112,429935,3,1,26/03/2013,1810,3,2,7,1,2,3,1,7,9
130128843,418226,442131,2,1,26/03/2013,810,6,4,1,1,1,3,2,57,9
130128846,428790,435158,2,2,26/03/2013,1630,6,1,1,1,1,3,1,22,9
130128846,428790,435158,2,2,26/03/2013,1630,6,1,1,1,1,3,1,67,9
130130398,429118,432177,2,2,27/03/2013,1548,6,1,1,1,1,3,1,21,9
130130398,429118,432177,2,2,27/03/2013,1548,6,1,1,1,1,3,2,19,9
130130417,431170,440734,2,1,27/03/2013,1340,3,1,1,1,1,3,1,25,9
130130910,431868,435949,2,1,27/03/2013,750,4,1,1,1,1,3,2,23,9
130131049,425478,426455,2,1,28/03/2013,808,4,1,1,1,1,3,2,42,3
130131685,431498,433406,1,1,28/03/2013,1335,6,1,1,1,3,3,2,22,9
130132470,427098,424972,1,1,29/03/2013,27,3,1,4,1,3,2,1,18,9
130132697,428573,431680,4,2,29/03/2013,930,3,1,1,1,1,3,1,55,9
130132697,428573,431680,4,2,29/03/2013,930,3,1,1,1,2,3,1,7,9
130133100,430260,432586,2,2,29/03/2013,1605,6,1,1,1,2,3,1,33,9
130133100,430260,432586,2,2,29/03/2013,1605,6,1,1,1,2,3,2,63,9
130133504,429190,431918,2,1,30/03/2013,640,1,2,7,1,1,3,1,46,9
130133515,439465,430680,1,2,30/03/2013,745,6,2,1,1,1,3,1,23,9
130133515,439465,430680,1,2,30/03/2013,745,6,2,1,1,2,3,2,23,9
130133671,435333,434802,1,2,30/03/2013,1126,6,1,1,1,1,3,2,57,9
130133671,435333,434802,1,2,30/03/2013,1126,6,1,1,1,3,3,1,2,9
130133853,433636,433434,2,1,28/03/2013,1145,6,1,1,1,2,3,2,38,9
130133915,429965,430992,1,1,28/03/2013,1500,6,1,1,1,3,3,2,27,3
130134200,430120,433229,1,1,29/03/2013,2333,6,1,4,1,3,3,2,39,9
130134368,432002,435246,4,1,30/03/2013,2017,6,1,4,1,1,3,1,51,9
130135223,429595,431773,5,1,31/03/2013,1505,6,1,1,1,1,3,1,31,9
130136719,436189,427756,1,3,02/04/2013,310,3,1,4,1,1,3,1,24,9
130136719,436189,427756,1,3,02/04/2013,310,3,1,4,1,2,3,2,29,9
130136719,436189,427756,1,3,02/04/2013,310,3,1,4,1,2,3,2,24,9
130136832,430839,431388,2,1,02/04/2013,800,6,1,1,1,1,3,2,32,9
130137329,423242,434943,2,1,02/04/2013,640,6,1,7,1,1,2,1,17,3
130137642,424286,435356,1,1,02/04/2013,1645,6,1,1,1,3,3,1,12,11
130138150,427892,436203,1,1,02/04/2013,1320,3,1,1,1,3,3,1,28,9
130138393,438625,430533,1,1,03/04/2013,855,6,1,1,1,1,3,1,18,9
130139138,428370,434666,2,1,03/04/2013,1527,6,1,1,1,1,3,1,10,1
130140122,431261,432276,1,1,04/04/2013,1244,6,1,1,1,1,3,1,17,2
130140692,428458,432960,2,1,04/04/2013,1700,4,1,7,1,1,3,1,41,1
130140718,441115,428384,1,1,03/04/2013,5,6,1,4,1,3,3,1,40,9
130141987,425941,435561,1,1,05/04/2013,1600,4,1,1,1,3,3,1,15,9
130142028,424231,428501,1,2,05/04/2013,1430,6,1,1,1,2,3,2,40,11
130142028,424231,428501,1,2,05/04/2013,1430,6,1,1,1,2,3,1,6,11
130142089,427441,438594,1,2,05/04/2013,1608,3,1,1,1,1,2,2,25,9
130142089,427441,438594,1,2,05/04/2013,1608,3,1,1,1,2,2,2,19,9
130142120,433026,432304,2,3,04/04/2013,1200,3,1,1,1,1,3,1,36,9
130142120,433026,432304,2,3,04/04/2013,1200,3,1,1,1,2,3,2,27,9
130142120,433026,432304,2,3,04/04/2013,1200,3,1,1,1,2,3,1,5,9
130142201,422370,433381,1,1,03/04/2013,1145,6,1,1,1,3,3,2,73,9
130142206,427993,435198,2,1,04/04/2013,1940,6,1,7,1,1,3,1,40,9
130143266,422514,433992,3,1,06/04/2013,1415,3,1,1,1,1,2,2,21,9
130143393,429622,435559,1,1,06/04/2013,1715,6,1,7,1,3,3,1,4,9
130143399,430434,435048,2,1,06/04/2013,1500,6,1,1,1,1,3,1,43,9
130143529,426612,436227,2,1,06/04/2013,2000,6,1,7,1,1,3,1,48,9
130144023,431535,439783,1,1,05/04/2013,1620,6,1,1,1,3,2,1,62,9
130144491,421872,441276,2,1,07/04/2013,1518,3,1,1,1,1,3,1,17,3
130144619,431335,441264,4,6,07/04/2013,1600,3,1,1,1,1,3,1,31,9
130144619,431335,441264,4,6,07/04/2013,1600,3,1,1,1,1,3,2,24,9
130144619,431335,441264,4,6,07/04/2013,1600,3,1,1,1,2,3,2,25,9
130144619,431335,441264,4,6,07/04/2013,1600,3,1,1,1,2,3,1,23,9
130144619,431335,441264,4,6,07/04/2013,1600,3,1,1,1,2,3,1,20,9
130144619,431335,441264,4,6,07/04/2013,1600,3,1,1,1,2,2,1,32,9
130144728,432097,435604,1,1,07/04/2013,1555,6,1,1,1,1,3,1,25,90
130144760,427818,430641,2,1,19/03/2013,1525,3,1,1,1,1,3,1,42,1
130146085,427636,427956,1,1,08/04/2013,1633,6,1,1,1,2,3,2,57,11
130146251,436144,435325,2,1,08/04/2013,1610,3,1,1,1,1,3,2,58,9
130147076,424275,433671,1,1,09/04/2013,1245,6,1,1,1,3,3,2,73,9
130147386,431661,434968,2,1,09/04/2013,1445,6,1,1,1,1,3,1,46,9
130147655,442460,434988,2,2,09/04/2013,1634,4,1,1,1,1,3,1,77,9
130147655,442460,434988,2,2,09/04/2013,1634,4,1,1,1,1,2,1,47,3
130148327,430712,433585,2,1,10/04/2013,655,6,1,7,1,1,3,2,43,9
130148363,430504,432286,2,1,10/04/2013,1010,6,1,1,1,2,3,1,6,9
130148486,429547,434831,2,1,10/04/2013,1200,3,1,1,1,1,3,2,23,1
130148529,425600,435620,1,1,09/04/2013,1750,6,1,7,1,1,3,1,10,2
130148545,430845,433466,1,1,10/04/2013,1110,6,1,1,1,2,3,1,58,11
130148877,429556,434238,2,1,09/04/2013,2120,3,1,7,1,1,3,2,29,9
130150029,430740,434751,2,1,10/04/2013,1500,6,1,1,1,1,3,2,46,9
130150031,424225,443972,2,1,10/04/2013,1725,3,1,7,1,1,3,1,37,1
130150137,428195,435071,2,1,11/04/2013,1300,6,1,1,1,1,3,1,34,9
130150436,430151,434124,1,1,11/04/2013,1505,6,1,1,1,3,3,1,35,9
130152327,435023,434968,2,2,12/04/2013,2141,6,1,7,1,2,3,1,26,9
